"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2009",66.288422,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2010",65.687553,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2011",66.059586,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2012",65.052078,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2013",63.500992,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2014",63.685753,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2015",63.916119,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2016",64.348885,
"SVN","EDUADULT","UPPSRY_MEN","PC_25_64","A","2017",60.170712,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2000",53.024876,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2002",55.913704,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2003",54.26038,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2004",54.486889,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2005",54.582447,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2006",54.819218,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2007",53.711231,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2008",53.529526,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2009",53.384491,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2010",53.245975,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2011",52.404423,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2012",51.74625,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2013",51.353859,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2014",50.168236,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2015",48.84737,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2016",48.438099,
"SVN","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2017",47.523338,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2008",5.5772943,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2009",5.5087652,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2010",5.8419385,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2011",6.0874152,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2012",5.8467746,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2013",6.6550817,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2014",6.6660967,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2015",6.9066067,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2016",6.8001299,
"ZAF","EDUADULT","TRY_MEN","PC_25_64","A","2017",7.2251968,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2008",4.6959581,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2009",4.6340699,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2010",4.7288394,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",5.2348843,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2012",5.3235674,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2013",6.2654891,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2014",6.299407,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2015",7.0755095,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2016",7.1462154,
"ZAF","EDUADULT","TRY_WOMEN","PC_25_64","A","2017",7.6512842,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2008",56.905052,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2009",58.92746,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2010",60.191597,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2011",60.938675,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2012",62.561115,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2013",62.924404,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2014",64.31929,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2015",63.684078,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2016",64.605286,
"ZAF","EDUADULT","UPPSRY_MEN","PC_25_64","A","2017",65.614975,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2008",56.476677,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2009",58.671696,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2010",59.287937,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2011",60.472721,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2012",61.889641,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2013",62.959263,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2014",64.393936,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2015",63.800468,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2016",64.762573,
"ZAF","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2017",66.040596,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","1998",21.286814,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","1999",21.559214,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2000",22.618265,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2001",22.749575,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2002",23.612037,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2003",24.746631,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2004",25.171991,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2005",25.952088,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2006",25.95817,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2007",26.807655,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2008",27.511952,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2009",27.997413,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2010",28.83655,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2011",29.172799,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2012",30.263598,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2013",30.574226,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2014",31.793098,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2015",31.869052,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2016",32.830881,
"OAVG","EDUADULT","TRY_MEN","PC_25_64","A","2017",33.751741,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","1998",19.164492,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","1999",19.690964,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2000",21.869117,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2001",21.777765,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2002",23.293713,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2003",24.934525,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2004",25.30812,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2005",26.965419,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2006",27.388387,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2007",28.77544,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2008",29.985134,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2009",30.972838,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2010",32.220729,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",32.884278,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2012",34.638283,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2013",35.31988,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2014",36.725193,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2015",37.388617,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2016",38.674661,
"OAVG","EDUADULT","TRY_WOMEN","PC_25_64","A","2017",39.98527,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","1998",45.544047,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","1999",45.864617,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2000",45.668633,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2001",44.894067,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2002",45.960986,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2003",45.994722,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2004",46.716377,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2005",47.087928,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2006",47.589712,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2007",47.178855,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2008",47.172459,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2009",47.05083,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2010",47.240578,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2011",46.920008,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2012",47.020918,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2013",46.91324,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2014",46.16332,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2015",46.07299,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2016",46.313562,
"OAVG","EDUADULT","UPPSRY_MEN","PC_25_64","A","2017",45.642464,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1998",41.745684,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","1999",42.33909,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2000",42.01924,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2001",41.698612,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2002",42.626571,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2003",42.238196,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2004",42.73291,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2005",43.066871,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2006",43.585152,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2007",43.040526,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2008",42.754282,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2009",42.455991,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2010",42.481238,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2011",42.140421,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2012",41.904068,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2013",41.75549,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2014",41.149261,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2015",40.679107,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2016",40.610954,
"OAVG","EDUADULT","UPPSRY_WOMEN","PC_25_64","A","2017",40.055902,
"SAU","EDUADULT","BUPPSRY","PC_25_64","A","2014",45.034447,
"SAU","EDUADULT","TRY","PC_25_64","A","2014",23.161575,
"SAU","EDUADULT","UPPSRY","PC_25_64","A","2014",31.80398,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2017",38.528393,
"ARG","EDUADULT","TRY","PC_25_64","A","2017",21.406715,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2017",40.064892,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2011",71.298172,
"IND","EDUADULT","TRY","PC_25_64","A","2011",10.595189,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2011",18.10664,
"IND","EDUADULT","TRY_MEN","PC_25_64","A","2011",13.318929,
"IND","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",7.7748356,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2000",15.770907,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2005",12.498502,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2006",11.679444,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2007",11.068882,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2008",9.4485025,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2009",8.6813269,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2010",8.1011848,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2011",7.1331868,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2012",6.6762033,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2013",6.5573592,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2014",8.8240929,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2015",8.6442165,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2016",7.4843569,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2017",7.1719623,
"LTU","EDUADULT","TRY","PC_25_64","A","2000",41.801403,
"LTU","EDUADULT","TRY","PC_25_64","A","2005",26.547928,
"LTU","EDUADULT","TRY","PC_25_64","A","2006",26.751383,
"LTU","EDUADULT","TRY","PC_25_64","A","2007",28.931429,
"LTU","EDUADULT","TRY","PC_25_64","A","2008",30.408518,
"LTU","EDUADULT","TRY","PC_25_64","A","2009",30.958277,
"LTU","EDUADULT","TRY","PC_25_64","A","2010",32.440029,
"LTU","EDUADULT","TRY","PC_25_64","A","2011",33.489258,
"LTU","EDUADULT","TRY","PC_25_64","A","2012",34.05378,
"LTU","EDUADULT","TRY","PC_25_64","A","2013",35.19833,
"LTU","EDUADULT","TRY","PC_25_64","A","2014",36.668087,
"LTU","EDUADULT","TRY","PC_25_64","A","2015",38.724106,
"LTU","EDUADULT","TRY","PC_25_64","A","2016",39.732628,
"LTU","EDUADULT","TRY","PC_25_64","A","2017",40.273941,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2000",42.427689,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2005",60.953571,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2006",61.569172,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2007",59.999691,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2008",60.142979,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2009",60.360397,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2010",59.458786,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2011",59.377556,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2012",59.27002,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2013",58.244312,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2014",54.50782,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2015",52.63168,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2016",52.783016,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2017",52.554096,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2000",36.83659,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2005",22.643324,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2006",22.360903,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2007",24.544004,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2008",25.308851,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2009",25.473921,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2010",26.000668,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2011",27.032896,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2012",27.258413,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2013",28.289999,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2014",30.187037,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2015",31.510479,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2016",31.748549,
"LTU","EDUADULT","TRY_MEN","PC_25_64","A","2017",32.630604,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2000",46.26981,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2005",30.080574,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2006",30.722498,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2007",32.90799,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2008",35.041939,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2009",35.96101,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2010",38.24588,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2011",39.308311,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2012",40.19408,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2013",41.460518,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2014",42.570419,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2015",45.31752,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2016",47.049824,
"LTU","EDUADULT","TRY_WOMEN","PC_25_64","A","2017",47.334618,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1987",77.346848,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1988",76.006599,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1989",75.325371,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1990",74.924744,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1991",76.039444,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1992",73.690758,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1993",72.007347,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1994",71.285805,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1995",70.217255,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1996",70.934433,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1997",69.637726,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1998",68.202065,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","1999",67.841637,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2000",69.6353,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2001",68.293747,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2002",67.236092,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2003",65.91481,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2004",65.916557,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2005",64.873169,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2006",64.274269,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2007",62.960529,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2008",61.940212,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2009",61.093235,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2010",63.147984,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2011",62.58416,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2012",60.889778,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2013",59.697968,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2014",59.457653,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2015",60.632359,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2016",60.063385,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2017",60.489311,
"CRI","EDUADULT","TRY","PC_25_64","A","1987",10.092978,
"CRI","EDUADULT","TRY","PC_25_64","A","1988",10.915986,
"CRI","EDUADULT","TRY","PC_25_64","A","1989",11.685454,
"CRI","EDUADULT","TRY","PC_25_64","A","1990",11.914576,
"CRI","EDUADULT","TRY","PC_25_64","A","1991",10.755275,
"CRI","EDUADULT","TRY","PC_25_64","A","1992",12.237103,
"CRI","EDUADULT","TRY","PC_25_64","A","1993",13.005966,
"CRI","EDUADULT","TRY","PC_25_64","A","1994",13.521868,
"CRI","EDUADULT","TRY","PC_25_64","A","1995",14.495959,
"CRI","EDUADULT","TRY","PC_25_64","A","1996",13.424905,
"CRI","EDUADULT","TRY","PC_25_64","A","1997",14.833283,
"CRI","EDUADULT","TRY","PC_25_64","A","1998",17.31354,
"CRI","EDUADULT","TRY","PC_25_64","A","1999",17.035275,
"CRI","EDUADULT","TRY","PC_25_64","A","2000",16.448679,
"CRI","EDUADULT","TRY","PC_25_64","A","2001",17.826429,
"CRI","EDUADULT","TRY","PC_25_64","A","2002",18.362774,
"CRI","EDUADULT","TRY","PC_25_64","A","2003",19.18364,
"CRI","EDUADULT","TRY","PC_25_64","A","2004",19.812418,
"CRI","EDUADULT","TRY","PC_25_64","A","2005",20.842731,
"CRI","EDUADULT","TRY","PC_25_64","A","2006",21.029402,
"CRI","EDUADULT","TRY","PC_25_64","A","2007",21.768053,
"CRI","EDUADULT","TRY","PC_25_64","A","2008",22.312418,
"CRI","EDUADULT","TRY","PC_25_64","A","2009",23.416771,
"CRI","EDUADULT","TRY","PC_25_64","A","2010",20.980572,
"CRI","EDUADULT","TRY","PC_25_64","A","2011",21.594719,
"CRI","EDUADULT","TRY","PC_25_64","A","2012",23.244442,
"CRI","EDUADULT","TRY","PC_25_64","A","2013",23.270735,
"CRI","EDUADULT","TRY","PC_25_64","A","2014",23.535925,
"CRI","EDUADULT","TRY","PC_25_64","A","2015",23.136086,
"CRI","EDUADULT","TRY","PC_25_64","A","2016",22.998714,
"CRI","EDUADULT","TRY","PC_25_64","A","2017",22.989092,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1987",12.56017,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1988",13.077413,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1989",12.989176,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1990",13.160681,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1991",13.205277,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1992",14.072138,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1993",14.986683,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1994",15.192326,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1995",15.286785,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1996",15.640663,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1997",15.528994,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1998",14.484394,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","1999",15.12309,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2000",13.91602,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2001",13.879825,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2002",14.401133,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2003",14.901548,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2004",14.271029,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2005",14.284099,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2006",14.696331,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2007",15.271419,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2008",15.747368,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2009",15.489995,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2010",15.871445,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2011",15.821122,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2012",15.865781,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2013",17.031296,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2014",17.00642,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2015",16.231556,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2016",16.937899,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2017",16.521597,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1987",10.463483,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1988",11.324109,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1989",12.381783,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1990",12.269634,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1991",11.634244,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1992",12.926917,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1993",13.522913,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1994",14.584819,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1995",15.417627,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1996",14.012602,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1997",15.681939,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1998",17.892851,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","1999",17.744062,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2000",16.567589,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2001",18.053553,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2002",18.769146,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2003",19.645773,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2004",20.321369,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2005",21.111923,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2006",20.38575,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2007",21.524483,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2008",21.791302,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2009",22.682451,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2010",20.027973,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2011",20.980396,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2012",22.458946,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2013",21.710941,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2014",22.793673,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2015",22.159082,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2016",21.172318,
"CRI","EDUADULT","TRY_MEN","PC_25_64","A","2017",21.779003,
"CRI","EDUADULT","TRY_WOMEN","PC_25_64","A","1987",9.7411337,
"CRI","EDUADULT","TRY_WOMEN","PC_25_64","A","1988",10.528621,
"CRI","EDUADULT","TRY_WOMEN","PC_25_64","A","1989",11.043863,
"CRI","EDUADULT","TRY_WOMEN","PC_25_64","A","1990",11.583088,
"CRI","EDUADULT","TRY_WOMEN","PC_25_64","A","1991",9.9588661,
"CRI","EDUADULT","TRY_WOMEN","PC_25_64","A","1992",11.607765,
